"","Rho","N","P","p.adj"
"2324at7088_nostop.fas.aligned.fas.best",0.0186876174014318,118,0.80527627170625,0.950801308386507
"2325at7088_nostop.fas.aligned.fas.best",-0.216797578068745,113,0.00514733113371462,0.184753042309819
"2327at7088_nostop.fas.aligned.fas.best",0.000253602997449168,108,0.997448298607148,0.999086187235289
"2329at7088_nostop.fas.aligned.fas.best",-0.196620134378654,83,0.0301888277560152,0.327774659555215
"232at7088_nostop.fas.aligned.fas.best",-0.127240389752957,86,0.153157987394758,0.587319765420668
"2331at7088_nostop.fas.aligned.fas.best",0.268358953891144,111,0.000599789254982751,0.0806363730742987
"2332at7088_nostop.fas.aligned.fas.best",0.0484178877833438,90,0.577972541915428,0.875965679408296
"2334at7088_nostop.fas.aligned.fas.best",-0.09228419306662,75,0.334115950456164,0.746402369084519
"2335at7088_nostop.fas.aligned.fas.best",0.0385775384776918,116,0.613906833654852,0.889153401976023
"2338at7088_nostop.fas.aligned.fas.best",-0.0417907841081965,110,0.594757709085461,0.883411891257197
"2339at7088_nostop.fas.aligned.fas.best",-0.0753983961310891,114,0.328395520812435,0.742952314925756
"2350at7088_nostop.fas.aligned.fas.best",-0.161638930595798,107,0.042485660297053,0.375632404676653
"2351at7088_nostop.fas.aligned.fas.best",0.0810167054607046,85,0.36593838364742,0.760477545190054
"2353at7088_nostop.fas.aligned.fas.best",0.091155930988299,128,0.210109660100573,0.644765637923674
"2357at7088_nostop.fas.aligned.fas.best",0.0308992529160922,117,0.684846651409558,0.915048619890639
"2359at7088_nostop.fas.aligned.fas.best",-0.171938796138708,92,0.0457180752336477,0.384523657143377
"235at7088_nostop.fas.aligned.fas.best",-0.0677358619489269,106,0.397498819679058,0.778405225115875
"2363at7088_nostop.fas.aligned.fas.best",0.0193735592661851,88,0.82581657514659,0.954713014554187
"236at7088_nostop.fas.aligned.fas.best",0.0285779580472878,107,0.71983288124922,0.923526850035225
"2370at7088_nostop.fas.aligned.fas.best",-0.232725084778876,99,0.00499279835650911,0.184753042309819
"2372at7088_nostop.fas.aligned.fas.best",0.107871072507509,79,0.246257084268594,0.681147439495341
"2378at7088_nostop.fas.aligned.fas.best",0.0299410331819993,109,0.704427256267483,0.921611808401443
"2379at7088_nostop.fas.aligned.fas.best",0.100777046160176,115,0.189473482215203,0.622742626893921
"2384at7088_nostop.fas.aligned.fas.best",0.0123059576540035,99,0.881984546431896,0.969196543352723
"2385at7088_nostop.fas.aligned.fas.best",0.01801325991106,104,0.823665854689703,0.9536414948801
"2386at7088_nostop.fas.aligned.fas.best",-0.0842370151314179,92,0.327647874677173,0.742952314925756
"2390at7088_nostop.fas.aligned.fas.best",0.0122715610227592,113,0.874174350957709,0.967491749390738
"2403at7088_nostop.fas.aligned.fas.best",-0.0568046142063929,115,0.459537890861835,0.817333735069823
"2408at7088_nostop.fas.aligned.fas.best",-0.0261244478714481,98,0.753880798515199,0.933187946766739
"2409at7088_nostop.fas.aligned.fas.best",0.0690232226275662,97,0.409915736984052,0.787272595027723
"2411at7088_nostop.fas.aligned.fas.best",-0.161864581403789,93,0.0585793723063574,0.416930366056006
"2414at7088_nostop.fas.aligned.fas.best",-0.0565373614719059,105,0.482172529970844,0.830448618875933
"2415at7088_nostop.fas.aligned.fas.best",0.143192756625107,105,0.0750725642818382,0.454546468424662
"2418at7088_nostop.fas.aligned.fas.best",-0.307153858093742,109,9.95772588463453e-05,0.0378914456433202
"2420at7088_nostop.fas.aligned.fas.best",-0.13182104296144,109,0.0948868910079487,0.488983065160466
"2421at7088_nostop.fas.aligned.fas.best",-0.0964774335129899,89,0.270345997028348,0.698559385198745
"2424at7088_nostop.fas.aligned.fas.best",-0.0435261128905248,88,0.621005217317802,0.891885364436383
"2428at7088_nostop.fas.aligned.fas.best",-0.0245062868824018,107,0.758403021809234,0.935923383555618
"2432at7088_nostop.fas.aligned.fas.best",-0.190551100820771,99,0.0215203471572093,0.292722735238417
"2434at7088_nostop.fas.aligned.fas.best",-0.0480263411085851,104,0.552439548667597,0.867394116669078
"2435at7088_nostop.fas.aligned.fas.best",0.0291824728437745,113,0.706481708292039,0.921611808401443
"2440at7088_nostop.fas.aligned.fas.best",-0.154927277767532,70,0.117579894060791,0.529908325259154
"2442at7088_nostop.fas.aligned.fas.best",0.00525590603608936,102,0.948669494788514,0.987558246567592
"2447at7088_nostop.fas.aligned.fas.best",0.0761348123644858,84,0.398391710257317,0.778636614450741
"2449at7088_nostop.fas.aligned.fas.best",-0.00392262917013945,79,0.96636819831313,0.991530647472349
"2451at7088_nostop.fas.aligned.fas.best",-0.0513503810758031,108,0.517269765101412,0.853097680479225
"2452at7088_nostop.fas.aligned.fas.best",-0.0798537684276958,97,0.34041596751101,0.749177365186725
"2453at7088_nostop.fas.aligned.fas.best",0.175161204692573,120,0.0197780787951848,0.285508580621557
"2454at7088_nostop.fas.aligned.fas.best",-0.128619371902207,103,0.11336071855857,0.522301532357129
"2456at7088_nostop.fas.aligned.fas.best",0.120460228926189,102,0.140085232636034,0.566440994933303
"2459at7088_nostop.fas.aligned.fas.best",-0.102852027230944,87,0.245431245386158,0.681147439495341
"2460at7088_nostop.fas.aligned.fas.best",-0.0784663473867256,98,0.346348694249916,0.75064043026906
"2461at7088_nostop.fas.aligned.fas.best",0.0282216260515079,113,0.715718980821398,0.922985445490834
"2465at7088_nostop.fas.aligned.fas.best",0.116446002202398,99,0.160093893336876,0.593502989815784
"2469at7088_nostop.fas.aligned.fas.best",0.102616693883204,105,0.202089138217571,0.633805967924754
"246at7088_nostop.fas.aligned.fas.best",0.103773802170188,93,0.225296399945934,0.662071495008746
"2470at7088_nostop.fas.aligned.fas.best",0.1124713221404,99,0.174842553048531,0.606773913276227
"2475at7088_nostop.fas.aligned.fas.best",-0.0757821844795452,93,0.375891806467812,0.764001418854643
"2481at7088_nostop.fas.aligned.fas.best",0.0876258431906235,98,0.292973583281903,0.713990728354195
"2482at7088_nostop.fas.aligned.fas.best",-0.109686315557418,77,0.244586995694308,0.681147439495341
"2483at7088_nostop.fas.aligned.fas.best",-0.0613686218861161,98,0.461425893174326,0.818304566885111
"2486at7088_nostop.fas.aligned.fas.best",-0.0439016192451956,79,0.63700433846227,0.897026134045298
"2490at7088_nostop.fas.aligned.fas.best",-0.00946668584899914,106,0.905869975091164,0.977031279799408
"2497at7088_nostop.fas.aligned.fas.best",-0.0433562092252197,90,0.618352160161029,0.891074314027763
"2498at7088_nostop.fas.aligned.fas.best",0.0756992091020253,78,0.418871294287389,0.794304270325503
"2501at7088_nostop.fas.aligned.fas.best",-0.0201458038142564,116,0.792195804070404,0.947130838549306
"2504at7088_nostop.fas.aligned.fas.best",-0.0521540063235733,103,0.520872889905288,0.853097680479225
"2509at7088_nostop.fas.aligned.fas.best",0.186786480690141,99,0.024239361196496,0.297523012516712
"2517at7088_nostop.fas.aligned.fas.best",0.16314804304869,55,0.145624080209568,0.573834198825805
"2518at7088_nostop.fas.aligned.fas.best",0.0272419106834825,96,0.746305066445695,0.931180925549093
"2519at7088_nostop.fas.aligned.fas.best",-0.0491489848622337,90,0.572244258902869,0.873091804752355
"251at7088_nostop.fas.aligned.fas.best",-0.228008056505695,88,0.00959725778967759,0.233346092322427
"2522at7088_nostop.fas.aligned.fas.best",-0.0922936747587577,85,0.303032023521102,0.720855533028824
"2523at7088_nostop.fas.aligned.fas.best",0.203231966695298,105,0.0115249787697763,0.246763131539761
"2527at7088_nostop.fas.aligned.fas.best",-0.109535044684628,113,0.157509991313496,0.591521509277411
"2528at7088_nostop.fas.aligned.fas.best",-0.124882370827817,110,0.111919207835449,0.519373298493234
"2529at7088_nostop.fas.aligned.fas.best",-0.0892477768655671,108,0.260390328123344,0.693211525830989
"2530at7088_nostop.fas.aligned.fas.best",-0.097038575598522,100,0.239335606758373,0.676183352641862
"2535at7088_nostop.fas.aligned.fas.best",-0.00835815682163931,110,0.915272258649805,0.97939352581054
"2543at7088_nostop.fas.aligned.fas.best",0.0817540412945619,90,0.34752556219639,0.75064043026906
"2545at7088_nostop.fas.aligned.fas.best",-0.152513468242741,99,0.0657889902435652,0.446174294366968
"2547at7088_nostop.fas.aligned.fas.best",0.126810669949018,105,0.114939177012718,0.524862116009125
"2548at7088_nostop.fas.aligned.fas.best",-0.0403556555335615,94,0.635410165885079,0.896714994831953
"254at7088_nostop.fas.aligned.fas.best",0.178708914678697,79,0.0547426739785784,0.412884427885231
"2552at7088_nostop.fas.aligned.fas.best",-0.0109872578531314,87,0.901251780226286,0.975652074423223
"2554at7088_nostop.fas.aligned.fas.best",-0.119598149672948,82,0.190084431687145,0.622742626893921
"2557at7088_nostop.fas.aligned.fas.best",-0.242398782728546,75,0.0111815737452989,0.245725834566161
"2560at7088_nostop.fas.aligned.fas.best",0.25353822503664,98,0.00234404561926932,0.147745274407624
"2563at7088_nostop.fas.aligned.fas.best",-0.0133033297453742,89,0.879193151457279,0.969196543352723
"2566at7088_nostop.fas.aligned.fas.best",0.0624380618990231,93,0.46565354083421,0.82021125655813
"2568at7088_nostop.fas.aligned.fas.best",-0.192105444070723,112,0.0135931965076555,0.259182762640878
"2577at7088_nostop.fas.aligned.fas.best",-0.0542860444094541,94,0.523610657694242,0.853097680479225
"2580at7088_nostop.fas.aligned.fas.best",-0.111343302583323,81,0.225418713422745,0.662071495008746
"2583at7088_nostop.fas.aligned.fas.best",-0.0527246536999324,117,0.488602855244947,0.833315228918825
"2585at7088_nostop.fas.aligned.fas.best",-0.104535519823504,113,0.177343580469003,0.609043956667027
"2587at7088_nostop.fas.aligned.fas.best",-0.197362261139551,74,0.0402252290221024,0.367617725409234
"2589at7088_nostop.fas.aligned.fas.best",-0.127313751059307,91,0.141239542531849,0.567815258498753
"258at7088_nostop.fas.aligned.fas.best",-0.192278977319649,97,0.0217018899924876,0.292722735238417
"2594at7088_nostop.fas.aligned.fas.best",0.0645881425061289,123,0.384190049735354,0.770149487698261
"2596at7088_nostop.fas.aligned.fas.best",0.115207807982849,79,0.21558632425541,0.64917331236593
"2599at7088_nostop.fas.aligned.fas.best",-0.018090480227242,110,0.817879306711937,0.951686114917321
"259at7088_nostop.fas.aligned.fas.best",0.0500902788860402,92,0.560522240974268,0.869002974332761
"25at7088_nostop.fas.aligned.fas.best",-0.0667261993470815,73,0.490988366489247,0.834935946139266
"2600at7088_nostop.fas.aligned.fas.best",-0.281847652540307,110,0.000333692011651765,0.0564928216763043
"2603at7088_nostop.fas.aligned.fas.best",0.0536008421424502,93,0.531112235781917,0.855163179330171
"2608at7088_nostop.fas.aligned.fas.best",0.111721481808637,82,0.220940225792105,0.657498549541478
"2610at7088_nostop.fas.aligned.fas.best",-0.235981122265298,95,0.00531184234286609,0.18482349178238
"2614at7088_nostop.fas.aligned.fas.best",0.0807061990939828,98,0.33275664016105,0.7459689073939
"2615at7088_nostop.fas.aligned.fas.best",-0.0924173339992689,110,0.239443562789848,0.676183352641862
"2618at7088_nostop.fas.aligned.fas.best",-0.0186604358892368,77,0.84307820494535,0.957681529524153
"2621at7088_nostop.fas.aligned.fas.best",-0.151041236405874,97,0.0713530894153324,0.450762776824025
"2624at7088_nostop.fas.aligned.fas.best",-0.0831626074383876,100,0.313264923763064,0.730951488780482
"2633at7088_nostop.fas.aligned.fas.best",0.0233557380152583,122,0.754014292147536,0.933187946766739
"2635at7088_nostop.fas.aligned.fas.best",0.0270106437854074,106,0.735820549295769,0.930145677235778
"2639at7088_nostop.fas.aligned.fas.best",0.0294752593303511,106,0.712739803315878,0.921618036696069
"263at7088_nostop.fas.aligned.fas.best",-0.0523123086362833,98,0.530125956857691,0.855163179330171
"2640at7088_nostop.fas.aligned.fas.best",0.023249008455737,105,0.772575975151431,0.940464655770224
"2643at7088_nostop.fas.aligned.fas.best",-0.095637966602009,105,0.234490846718826,0.671852803564754
"2645at7088_nostop.fas.aligned.fas.best",-0.0451179838912942,112,0.562185998475632,0.870024195521951
"2647at7088_nostop.fas.aligned.fas.best",-0.292808966749808,110,0.0001936490907614,0.0466541236010266
"2649at7088_nostop.fas.aligned.fas.best",0.0248770217551025,89,0.776239550202839,0.942097222501698
"2652at7088_nostop.fas.aligned.fas.best",0.233778663785273,89,0.0075637150778701,0.210244575634202
"2653at7088_nostop.fas.aligned.fas.best",-0.0296237187206775,94,0.727810358143108,0.925402266223129
"2657at7088_nostop.fas.aligned.fas.best",-0.112191746562856,100,0.173706523340493,0.606773913276227
"2662at7088_nostop.fas.aligned.fas.best",-0.0938101745187642,120,0.211975908611182,0.645530898242314
"2663at7088_nostop.fas.aligned.fas.best",-0.050883404932865,101,0.535172527929225,0.857203878369536
"2666at7088_nostop.fas.aligned.fas.best",0.106375443318506,71,0.279062457812067,0.705380278542014
"2668at7088_nostop.fas.aligned.fas.best",0.0830627255337831,77,0.378229150496831,0.765183884620076
"266at7088_nostop.fas.aligned.fas.best",-0.0780329990855907,78,0.404673755327754,0.781629924481481
"2671at7088_nostop.fas.aligned.fas.best",0.152390909887576,88,0.0834421088873513,0.474122265569078
"2672at7088_nostop.fas.aligned.fas.best",0.171345113940563,114,0.0263469703247059,0.307386689937959
"2679at7088_nostop.fas.aligned.fas.best",-0.016957946595418,82,0.852607116002794,0.962050636200635
"2686at7088_nostop.fas.aligned.fas.best",-0.140539929446398,101,0.0867498428166416,0.477208515519985
"2687at7088_nostop.fas.aligned.fas.best",-0.120065659386482,81,0.191141752716495,0.623228057666272
"2690at7088_nostop.fas.aligned.fas.best",-0.157769636098542,81,0.0858496788390598,0.477208515519985
"2694at7088_nostop.fas.aligned.fas.best",0.0132889723743515,118,0.860838974972464,0.96461469631319
"2696at7088_nostop.fas.aligned.fas.best",0.02463468725981,104,0.760562123324444,0.937028178297113
"26at7088_nostop.fas.aligned.fas.best",-0.178842666502683,94,0.0356263969704978,0.35194324135982
"2700at7088_nostop.fas.aligned.fas.best",-0.195499889793783,99,0.0183524767940133,0.278192576228962
"2703at7088_nostop.fas.aligned.fas.best",0.0297618211128693,101,0.716817658340945,0.923229311029499
"2704at7088_nostop.fas.aligned.fas.best",-0.138922500283471,106,0.0826881436201236,0.473050693976952
"270at7088_nostop.fas.aligned.fas.best",-0.187083827210345,89,0.0325610101826242,0.338264494419944
"2710at7088_nostop.fas.aligned.fas.best",-0.117282269318738,98,0.159268715173738,0.591883981348909
"2714at7088_nostop.fas.aligned.fas.best",0.046764064867317,99,0.572657421304019,0.873091804752355
"2715at7088_nostop.fas.aligned.fas.best",-0.292598657725669,78,0.00178035457998939,0.132721952323638
"2718at7088_nostop.fas.aligned.fas.best",-0.19020294709874,92,0.0270897202139061,0.310343636836503
"2719at7088_nostop.fas.aligned.fas.best",0.0262412972984932,104,0.745470787470831,0.931180925549093
"271at7088_nostop.fas.aligned.fas.best",-0.275562365243238,86,0.00197741826717445,0.136956245458863
"2721at7088_nostop.fas.aligned.fas.best",-0.121055195323198,106,0.130504667935905,0.555812466689961
"2729at7088_nostop.fas.aligned.fas.best",-0.254032915786817,117,0.000847808516432482,0.0986152469792529
"2730at7088_nostop.fas.aligned.fas.best",0.00870913571608629,97,0.917189149256967,0.97939352581054
"2731at7088_nostop.fas.aligned.fas.best",0.0185951508746041,93,0.82799129474428,0.954713014554187
"2734at7088_nostop.fas.aligned.fas.best",-0.00391702569384708,102,0.961733593602875,0.991122707824141
"2738at7088_nostop.fas.aligned.fas.best",-0.0645524391187821,100,0.433782275667889,0.804062766454955
"273at7088_nostop.fas.aligned.fas.best",-0.0289623188567297,114,0.707345380589891,0.921611808401443
"2740at7088_nostop.fas.aligned.fas.best",0.0177758351696992,100,0.829344520239035,0.954713014554187
"2743at7088_nostop.fas.aligned.fas.best",-0.0490326054289225,124,0.507110079789466,0.848462728666782
"2744at7088_nostop.fas.aligned.fas.best",-0.103509126922503,84,0.250912242697989,0.683472204861111
"2747at7088_nostop.fas.aligned.fas.best",-0.159833206947711,86,0.0727543261436153,0.451975044629123
"274at7088_nostop.fas.aligned.fas.best",0.0624391434879036,96,0.458387265355512,0.816726090684218
"2750at7088_nostop.fas.aligned.fas.best",0.0160861009596404,109,0.838502082598015,0.956763110223546
"2754at7088_nostop.fas.aligned.fas.best",-0.00814414701195717,116,0.915180478088044,0.97939352581054
"2758at7088_nostop.fas.aligned.fas.best",0.124122079929134,89,0.156158805440681,0.590475046904987
"2761at7088_nostop.fas.aligned.fas.best",-0.021435033756463,69,0.829820835901174,0.954713014554187
"2762at7088_nostop.fas.aligned.fas.best",-0.0122573551551219,111,0.875446524869247,0.967520808795292
"2766at7088_nostop.fas.aligned.fas.best",-0.155257270419052,117,0.0414213233781228,0.371291079029176
"2768at7088_nostop.fas.aligned.fas.best",-0.162147229119684,107,0.0418397039505301,0.37208032443166
"2772at7088_nostop.fas.aligned.fas.best",0.00933708733845305,109,0.905829722103181,0.977031279799408
"2774at7088_nostop.fas.aligned.fas.best",0.0105892759523014,91,0.902609349604944,0.976272504609349
"2775at7088_nostop.fas.aligned.fas.best",0.124153338009132,94,0.144664671734559,0.573017516896595
"2787at7088_nostop.fas.aligned.fas.best",0.0308311499120561,97,0.7128125861059,0.921618036696069
"2791at7088_nostop.fas.aligned.fas.best",-0.0385690295998107,97,0.645185408115094,0.898281943803471
"2796at7088_nostop.fas.aligned.fas.best",-0.11018434549668,104,0.172872320541094,0.606773913276227
"2797at7088_nostop.fas.aligned.fas.best",-0.0369373106083432,107,0.642934035068125,0.898281943803471
"2798at7088_nostop.fas.aligned.fas.best",-0.0147328455770048,92,0.864065998694277,0.9668655275475
"2802at7088_nostop.fas.aligned.fas.best",0.0500861273775382,112,0.519951795977186,0.853097680479225
"2803at7088_nostop.fas.aligned.fas.best",0.174199256095361,111,0.0259059898168085,0.306110296947008
"2804at7088_nostop.fas.aligned.fas.best",0.097871794356496,97,0.242623677029221,0.67982505071663
"2805at7088_nostop.fas.aligned.fas.best",-0.0911545721046291,109,0.248122133953195,0.681901627513593
"2811at7088_nostop.fas.aligned.fas.best",-0.16378575522543,109,0.0379721716293379,0.363880076557031
"2813at7088_nostop.fas.aligned.fas.best",0.124485794469903,89,0.154949347981195,0.589245814993378
"2815at7088_nostop.fas.aligned.fas.best",-0.113591579612111,91,0.189310223455549,0.622742626893921
"2818at7088_nostop.fas.aligned.fas.best",-0.0622891218603696,93,0.466718328223079,0.82021125655813
"2819at7088_nostop.fas.aligned.fas.best",0.0206499958473761,114,0.788949250997139,0.946375171273177
"281at7088_nostop.fas.aligned.fas.best",0.0498909963444205,104,0.53711919735208,0.857293551105977
"2821at7088_nostop.fas.aligned.fas.best",0.174029412521908,107,0.0289442952450914,0.321885185245017
"2829at7088_nostop.fas.aligned.fas.best",-0.0418571297065592,94,0.622884636297104,0.892567208332876
"2830at7088_nostop.fas.aligned.fas.best",0.0642114137365505,88,0.465759008794757,0.82021125655813
"2834at7088_nostop.fas.aligned.fas.best",-0.22417987126269,61,0.0348983412829323,0.346178741986147
"2835at7088_nostop.fas.aligned.fas.best",-0.0622915069651746,97,0.457073396502855,0.816444898559808
"2842at7088_nostop.fas.aligned.fas.best",-0.0821185487845449,128,0.258892412345476,0.692132914126512
"2845at7088_nostop.fas.aligned.fas.best",-0.0145279444056449,86,0.870441207820923,0.967045633846265
"2848at7088_nostop.fas.aligned.fas.best",-0.115471511783946,100,0.161465676298405,0.595342290492091
"2857at7088_nostop.fas.aligned.fas.best",-0.13366943321987,120,0.0753249402928641,0.454546468424662
"2859at7088_nostop.fas.aligned.fas.best",0.0386164509555409,87,0.662764602515037,0.907850463918559
"2860at7088_nostop.fas.aligned.fas.best",0.0657775748521282,89,0.452341820920672,0.813716829369694
"2873at7088_nostop.fas.aligned.fas.best",0.0256653118635955,109,0.745046469270529,0.931180925549093
"2877at7088_nostop.fas.aligned.fas.best",0.0899586731107333,89,0.304049325679189,0.720855533028824
"2885at7088_nostop.fas.aligned.fas.best",-0.004085236557876,116,0.95739296384981,0.990381172979152
"288at7088_nostop.fas.aligned.fas.best",-0.0371325561505353,106,0.642771587652716,0.898281943803471
"2890at7088_nostop.fas.aligned.fas.best",-0.155110522077885,78,0.0976402347299861,0.495476139152136
"2891at7088_nostop.fas.aligned.fas.best",0.08313929104737,90,0.339417410742339,0.749177365186725
"2893at7088_nostop.fas.aligned.fas.best",-0.17119267125981,101,0.0369450899457768,0.359403540788167
"2895at7088_nostop.fas.aligned.fas.best",-0.0754235186539862,94,0.37554904279434,0.764001418854643
"2902at7088_nostop.fas.aligned.fas.best",0.160059733306555,96,0.0573265812501489,0.416142773445612
"2905at7088_nostop.fas.aligned.fas.best",0.214025480427034,78,0.0222807516773548,0.293394437466403
"2906at7088_nostop.fas.aligned.fas.best",-0.0688481625127958,93,0.42112602540108,0.795463108183547
"2910at7088_nostop.fas.aligned.fas.best",-0.10050140232474,105,0.21154548398785,0.645216236643135
"2912at7088_nostop.fas.aligned.fas.best",-0.201745334813158,95,0.0171683038544269,0.278192576228962
"2913at7088_nostop.fas.aligned.fas.best",0.0244531436714593,119,0.74596108888383,0.931180925549093
"2917at7088_nostop.fas.aligned.fas.best",0.0548641812793922,95,0.51693704426449,0.853097680479225
"2918at7088_nostop.fas.aligned.fas.best",0.0388732215725118,96,0.644336239438565,0.898281943803471
"2926at7088_nostop.fas.aligned.fas.best",-0.0599089006405694,91,0.488758272855862,0.833315228918825
"2928at7088_nostop.fas.aligned.fas.best",-0.123347837997459,109,0.118097482834348,0.529908325259154
"2930at7088_nostop.fas.aligned.fas.best",-0.0496004333653594,88,0.573144681856004,0.873091804752355
"2931at7088_nostop.fas.aligned.fas.best",0,91,1,1
"2932at7088_nostop.fas.aligned.fas.best",0.0321851638971051,105,0.689088842122874,0.916083843404568
"2934at7088_nostop.fas.aligned.fas.best",-0.1124713221404,99,0.174842553048531,0.606773913276227
"2935at7088_nostop.fas.aligned.fas.best",-0.0122750456789955,117,0.871911138370623,0.967045633846265
"2936at7088_nostop.fas.aligned.fas.best",0.0719286729148628,91,0.405871270646839,0.782140631587985
"2938at7088_nostop.fas.aligned.fas.best",0.174709743019619,123,0.0185785902871686,0.278192576228962
"2939at7088_nostop.fas.aligned.fas.best",0.201998713932866,89,0.0210069662592419,0.292678693520094
"2940at7088_nostop.fas.aligned.fas.best",-0.109391735636776,89,0.21136766678975,0.645216236643135
"2942at7088_nostop.fas.aligned.fas.best",0.0207486602163219,86,0.815811879237242,0.951686114917321
"2943at7088_nostop.fas.aligned.fas.best",-0.113802231177551,86,0.201389913836789,0.633805967924754
"2945at7088_nostop.fas.aligned.fas.best",-0.0468837723730933,94,0.581755267567572,0.878064929487467
"2948at7088_nostop.fas.aligned.fas.best",-0.0638556832079832,113,0.409924700930991,0.787272595027723
"2949at7088_nostop.fas.aligned.fas.best",-0.0384760278675389,98,0.644252783985701,0.898281943803471
"2952at7088_nostop.fas.aligned.fas.best",0.00268209699142543,105,0.973402666390788,0.994062463823122
"2953at7088_nostop.fas.aligned.fas.best",-0.114395562112135,101,0.163266590911002,0.597774643008105
"2966at7088_nostop.fas.aligned.fas.best",0.0334742615031732,76,0.724287029421986,0.925402266223129
"296at7088_nostop.fas.aligned.fas.best",0.105601070292999,114,0.171045363325073,0.606773913276227
"2972at7088_nostop.fas.aligned.fas.best",-0.23333155516944,104,0.00389650043595739,0.172871510617429
"2978at7088_nostop.fas.aligned.fas.best",0.0689415379653038,85,0.441682913758386,0.808524458261807
"2979at7088_nostop.fas.aligned.fas.best",-0.0558928040828868,111,0.474767416875711,0.824389574385244
"2981at7088_nostop.fas.aligned.fas.best",-0.178903584236102,101,0.02923187775634,0.322187082243809
"2982at7088_nostop.fas.aligned.fas.best",0.0173543749254765,117,0.819686771916319,0.951686114917321
"2984at7088_nostop.fas.aligned.fas.best",0.0262088053339512,101,0.749412870209213,0.931619861225541
"2987at7088_nostop.fas.aligned.fas.best",-0.137879887403805,77,0.143553039917869,0.57258372204588
"2990at7088_nostop.fas.aligned.fas.best",-0.144924767341768,108,0.0676111166227188,0.450116097292915
"2991at7088_nostop.fas.aligned.fas.best",-0.212111843440985,102,0.00937463421685288,0.23162947570397
"2994at7088_nostop.fas.aligned.fas.best",-0.0457390451295566,90,0.599188924613678,0.885598041955831
"2995at7088_nostop.fas.aligned.fas.best",-0.151529643533559,95,0.073466956499549,0.451975044629123
"2998at7088_nostop.fas.aligned.fas.best",-0.0849299179137379,116,0.266703508317471,0.696358020107937
"2999at7088_nostop.fas.aligned.fas.best",0.127412164195274,111,0.103246124535711,0.50300013087341
"3000at7088_nostop.fas.aligned.fas.best",0.059985130183353,105,0.455865799209388,0.816312595727389
"3003at7088_nostop.fas.aligned.fas.best",-0.209449283323777,101,0.0106917981945433,0.243966633845117
"3004at7088_nostop.fas.aligned.fas.best",-0.0332898615569703,77,0.723973999526593,0.925402266223129
"3006at7088_nostop.fas.aligned.fas.best",-0.0147239050423007,88,0.86717077762802,0.966899798837849
"3010at7088_nostop.fas.aligned.fas.best",-0.110822274946124,86,0.213445406656557,0.647191001271245
"3012at7088_nostop.fas.aligned.fas.best",-0.160540881565948,112,0.0391743441812837,0.366938375517721
"3016at7088_nostop.fas.aligned.fas.best",-0.109058556341245,102,0.181608523603305,0.613549564959873
"3018at7088_nostop.fas.aligned.fas.best",-0.0730083921903868,100,0.376011490883655,0.764001418854643
"3021at7088_nostop.fas.aligned.fas.best",-0.00917113574476255,92,0.915128772158158,0.97939352581054
"3023at7088_nostop.fas.aligned.fas.best",0.0701184248473457,68,0.485288080578169,0.832055129708403
"3025at7088_nostop.fas.aligned.fas.best",0.0939991399906637,90,0.280096427644556,0.706493577010951
"3026at7088_nostop.fas.aligned.fas.best",-0.0800983006316208,106,0.317060204540808,0.734793095752509
"3027at7088_nostop.fas.aligned.fas.best",-0.113546220205543,80,0.219302649679319,0.656240458871838
"3029at7088_nostop.fas.aligned.fas.best",-0.0183267843749578,88,0.835088852879408,0.955309122365688
"3030at7088_nostop.fas.aligned.fas.best",0.0714180566076515,103,0.379327955413019,0.765183884620076
"3032at7088_nostop.fas.aligned.fas.best",0.0387677859737479,99,0.640014627221482,0.898281943803471
"303at7088_nostop.fas.aligned.fas.best",-0.317412377332628,100,0.000118693342487298,0.0378914456433202
"3040at7088_nostop.fas.aligned.fas.best",-0.00765510684634155,82,0.933159694881027,0.98361050835942
"3042at7088_nostop.fas.aligned.fas.best",-0.182425594873956,106,0.0226849229677192,0.294581769560922
"3045at7088_nostop.fas.aligned.fas.best",-0.134502114949096,108,0.0898567344140253,0.480954488298021
"3048at7088_nostop.fas.aligned.fas.best",0.0361369556928794,111,0.644001945909626,0.898281943803471
"3051at7088_nostop.fas.aligned.fas.best",0.14943976602253,107,0.0607075391567217,0.424302999213111
"3053at7088_nostop.fas.aligned.fas.best",0.13953471170124,104,0.0843275873786174,0.474122265569078
"3055at7088_nostop.fas.aligned.fas.best",-0.083842231595524,107,0.292659895634124,0.713990728354195
"3059at7088_nostop.fas.aligned.fas.best",0.0219676359247609,95,0.795257916386716,0.947130838549306
"3065at7088_nostop.fas.aligned.fas.best",0.0971229726440414,79,0.296504351702841,0.716722047400151
"3066at7088_nostop.fas.aligned.fas.best",0.171776754790653,103,0.0344707726190515,0.344030352929442
"3067at7088_nostop.fas.aligned.fas.best",-0.155875343386629,92,0.0700906825449244,0.450762776824025
"3069at7088_nostop.fas.aligned.fas.best",0.127282788169536,110,0.105193500209044,0.503158198698134
"3071at7088_nostop.fas.aligned.fas.best",0.0666552735764926,77,0.479500122186953,0.828655976754845
"3074at7088_nostop.fas.aligned.fas.best",0.0402242594614612,107,0.613660707894189,0.889078635747809
"3075at7088_nostop.fas.aligned.fas.best",-0.074942484043504,106,0.349213755850067,0.75064043026906
"3079at7088_nostop.fas.aligned.fas.best",-0.0523278566951528,107,0.511330554561746,0.850780384125471
