"","Rho","N","P","p.adj"
"4067at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0810267243344279,83,0.371715361091052,0.777132365645531
"4068at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0580102848651805,81,0.527658663571532,0.849518883555684
"4069at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0520141472647064,101,0.52613945369394,0.849518883555684
"4070at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.117373526269739,92,0.172592726010946,0.599029119662896
"4073at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.154152713040264,87,0.0817077903526775,0.467918587790822
"4077at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.120138926240874,97,0.151488721203163,0.575698428883633
"4078at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.122444013691591,106,0.126149787755815,0.546168411413118
"4079at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0690294640250022,110,0.379577558133738,0.78203185182036
"4085at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.138715249747817,114,0.072161999387541,0.456907604015553
"4089at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0332056265617931,93,0.698017987613063,0.923367589012308
"4090at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.011148147392207,94,0.895794243676978,0.980761309164255
"4093at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.116543071578225,103,0.151398014373726,0.575698428883633
"4100at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.132866126462871,108,0.0938316416576179,0.490648375148645
"4108at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0214118454397044,111,0.784231004286477,0.947190764523075
"4110at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0783343207061445,101,0.339739004528308,0.751096219113689
"4114at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0580469650870766,117,0.445797024833825,0.808626270045799
"4118at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0257670368956522,93,0.763353669880682,0.942354345836886
"4119at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0914114125924255,111,0.242424931780858,0.679137606668049
"4121at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0967854930698862,116,0.205609965777545,0.640443464367315
"4123at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.133530648762876,88,0.129313458057627,0.54971848209667
"412at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0583044326607964,90,0.502889296937386,0.841708889161769
"4130at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00714448462519567,106,0.928889108185518,0.985434157139791
"4131at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0690595128146725,111,0.377173372634093,0.781531952089955
"4132at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00373223599642529,100,0.963903634530769,0.990253555926243
"4141at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.147067099199282,89,0.0929069267673833,0.488135129027252
"4142at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.000993223876354331,107,0.990053860692641,0.99679774808533
"4144at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0172182636416886,93,0.840549991135724,0.966336521499344
"4147at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0203657226524435,115,0.790881600528992,0.951004310890181
"4150at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0196093264874624,107,0.805591822475121,0.957451955416999
"4153at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0311394201358517,84,0.729791857556895,0.934681586128487
"4163at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.128026527381525,112,0.100039364485908,0.501688070877801
"4167at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0279332044848784,84,0.756683645010674,0.940221107023753
"4172at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0820199435234485,107,0.303276300948556,0.730548892607883
"4174at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.105686489748624,110,0.178534310213245,0.607323494155441
"4175at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0185583840008992,115,0.8090637338047,0.958835967648764
"4176at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.112015106504494,96,0.183435400507846,0.615626443260914
"4178at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0458851796553864,111,0.557359108646754,0.861870259006872
"417at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0440423074604232,97,0.599024181269037,0.888881546988424
"4180at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.278558005604106,97,0.000882291520685395,0.111162520247494
"4181at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.144762694168437,111,0.0641421554045249,0.438345111772834
"4182at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.156452205990849,119,0.038193659578634,0.367029778025842
"4185at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.101488148257617,108,0.200605770687305,0.635714429251738
"4189at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0259635669444467,79,0.780184848826039,0.946130969773895
"4190at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0509350418320478,75,0.593970043699766,0.886546493210074
"4197at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0285355465652221,112,0.713935894931063,0.930555767774674
"4198at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0336434293100455,97,0.687937160203024,0.919462210318135
"4199at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.154341058840845,111,0.0484185620064435,0.399496835616341
"4200at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.127659674452049,96,0.129509014083016,0.54971848209667
"4202at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.276742349104908,99,0.000842308482435166,0.111162520247494
"4204at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0744326494781373,81,0.417720768682943,0.798412573069491
"4208at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0808135229794045,88,0.358626670734916,0.765015289846831
"420at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0187552476353265,102,0.818304508399149,0.961199474543248
"4212at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.106354157934102,81,0.246894373301863,0.684590175302072
"4214at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.126643141166242,101,0.122725646187615,0.541789242426874
"4219at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0756945985278523,96,0.368694140319346,0.775690341293823
"4223at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.167061213074774,73,0.0846391930092716,0.475284953821683
"4226at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.039321229416919,99,0.635246878177397,0.901774372717044
"4235at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0340852047779672,95,0.687223493274186,0.919314775462776
"4237at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0691219547642753,97,0.409246332061629,0.795689061613655
"4238at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0764286870149692,100,0.354060402183097,0.761338550637025
"4241at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.096999011572374,91,0.262336906492672,0.703462732587522
"4244at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.163179694830781,80,0.0775070407866569,0.461328869715919
"4251at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.170479549797711,98,0.0407593382860757,0.373194166918913
"4253at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.000567435827080015,101,0.994482280949055,0.99679774808533
"4256at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.198754072395629,98,0.0170652075727174,0.271794647438645
"4260at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00886888649691616,89,0.919290026748231,0.985434157139791
"4264at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0953616913670675,80,0.302232521573325,0.730548892607883
"4266at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.214553841011642,93,0.0121762599718978,0.242077482812701
"4267at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0889849961415596,80,0.335712035696735,0.747161304574488
"4269at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0490502564330255,98,0.556086016977398,0.861146080778625
"4270at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0772525049194951,93,0.366700343532882,0.773863005673502
"4272at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0524539836173669,110,0.504334109402296,0.841969033629618
"4275at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.121098227748348,101,0.139982523758398,0.563670421108548
"4279at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.118631763850011,121,0.112949134277776,0.528773414727731
"4286at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0134912047042824,92,0.875424256717675,0.974741274567384
"4287at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0206455984965628,101,0.801339926330921,0.956936525051611
"4288at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0209276809339252,78,0.823159067758157,0.961850143559983
"4297at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.123106521806623,102,0.131583402338512,0.55281960669976
"4298at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.060490159875551,108,0.445572000153842,0.808538949068365
"429at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0784812546364732,96,0.351328533077793,0.759660702317214
"4300at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0133582556434751,95,0.874620556135231,0.974741274567384
"4304at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0997961840705581,94,0.241006867098408,0.677933778158046
"4305at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.113627495000813,100,0.168265249857667,0.595320235583035
"4306at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0736465829003343,123,0.321076978557746,0.73807147926651
"4307at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.024551522536453,101,0.764775322273021,0.942354345836886
"4308at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0132864704497554,84,0.882835859380708,0.976159340403777
"430at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0289383551184984,85,0.746742084211129,0.939410904652664
"4315at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.056636883496862,93,0.508109490178566,0.842425999131747
"4317at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.122636692812063,87,0.166068262793482,0.594809874599249
"4318at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.140636866660489,94,0.098473791483963,0.500571298873678
"4320at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.142692498439151,86,0.109169214035527,0.519463833135723
"4322at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.01245000853604,69,0.900652153936684,0.981388513752037
"4323at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.123526719789464,106,0.122833960466055,0.541789242426874
"4325at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0642575463121999,81,0.484176595770179,0.831615178623521
"4331at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00318075733762255,108,0.968004396840138,0.990253555926243
"4335at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0260804038753561,95,0.758028719431691,0.940221107023753
"4348at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0964074471411251,88,0.273463558451554,0.709019810369855
"434at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0807946217882729,108,0.308264883259884,0.732961269230052
"4350at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00638247311518507,104,0.937069049687951,0.987267597591044
"4352at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0979947661169081,81,0.286011035069515,0.721101181082599
"4354at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.050661284534246,114,0.511376228910871,0.84327515360621
"4360at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0576003015116924,95,0.496254995266457,0.837412097046263
"4362at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.133784865272822,77,0.15582750582271,0.581934255813404
"4368at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.196815699809678,104,0.0149040149512683,0.254202434112864
"4369at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.158826133087673,90,0.0680008486411519,0.449704778058236
"4370at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.231149728259137,102,0.00463636690718209,0.18922058936608
"4371at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.148831091374046,93,0.0820268921691729,0.467918587790822
"4379at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0441490317596749,89,0.613974753191096,0.894318042286218
"437at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.115049740923198,103,0.156708639553746,0.583318559772127
"4383at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.110898503524139,90,0.202562112184205,0.638696200855641
"4392at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0803576162795393,93,0.347754562564401,0.755147793578089
"4398at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0224791760754321,98,0.787330668711632,0.949081111053508
"4400at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0871703674039764,120,0.24612717710347,0.684427400922708
"4401at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.191626104567424,115,0.0125952843590069,0.243306565457827
"4402at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.049551082876408,113,0.522541726249157,0.849094892439811
"4403at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0794855037160623,111,0.309419200144186,0.733076430483344
"4406at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.111020277413055,101,0.176044939140661,0.603746557310424
"4412at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00201154235612629,119,0.978738821749694,0.993833593864391
"4414at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.118204163759939,123,0.111255451213683,0.524818026313464
"4416at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.143856015833666,88,0.102237075425483,0.506118719504784
"4417at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.08421431932787,91,0.330478954466825,0.743120272640464
"4418at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.231124610785024,98,0.00554079193348906,0.195945783799492
"4420at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0726985572907822,101,0.375619394990828,0.781203581210266
"4422at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00243839589407249,85,0.978291181069847,0.993833593864391
"4423at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0300675984828946,105,0.70857651825777,0.929168318794105
"4425at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0379654718281381,91,0.660868067995074,0.90873155821201
"4427at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0218863001483245,100,0.790713587571959,0.951004310890181
"4434at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00531661638465054,116,0.944568555500127,0.987812129160665
"443at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0538294868960728,97,0.520451420167359,0.846914717545389
"4443at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.136218225647284,82,0.135588915363154,0.558268413896897
"4449at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0776019127858885,122,0.297778351502885,0.728633531057081
"4451at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.15007467397369,100,0.0687982212513819,0.450800801850957
"4454at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0244264278598301,112,0.753681764075957,0.940221107023753
"4455at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.190015436123018,71,0.0531733827135783,0.414770533078099
"4457at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.187783160220812,91,0.0300104131076313,0.340200552134413
"4462at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.222637272184118,113,0.00406562758803083,0.181656122158321
"4469at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.244393411494797,93,0.00429474007444462,0.181656122158321
"4471at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0870774544349753,90,0.317035365258111,0.737320680078576
"4473at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0938146483342207,102,0.250514071776943,0.689451400081219
"4477at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0106548891744624,76,0.910604632237245,0.984245394645648
"4479at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0988758335797258,87,0.264159145048055,0.703462732587522
"4480at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0261586272291534,114,0.734548799189208,0.937359732298679
"4483at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00430642614972149,100,0.958355056679007,0.989893007858338
"4485at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0109838179623804,95,0.896768547642949,0.981149702465067
"4486at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0552226353708916,104,0.494524667883871,0.837211946998953
"4487at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.21325790575691,91,0.0137269787849922,0.248992142961108
"4492at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0821334460836911,115,0.284891856338489,0.719469986366428
"4493at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.103845705000062,96,0.217488229069035,0.653320241152416
"4497at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.130597601766548,88,0.137942305891946,0.562127704799439
"4499at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.187945818269355,58,0.084875297212797,0.475284953821683
"4500at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0229644148667004,106,0.774226239416725,0.945035041095145
"450at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0376288347353439,113,0.627263856883644,0.900443655773303
"4524at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0140690704387463,97,0.86661060536095,0.973121572086847
"4527at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.133157974026507,82,0.144594784492239,0.567434918203395
"4528at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0365511577496557,104,0.651157277270599,0.906337930237063
"4533at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0143422481917203,102,0.860550846449968,0.97077441241925
"4541at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0,81,1,1
"4545at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0698310401056645,101,0.394741942931381,0.788966078329403
"4549at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.116866817695778,106,0.144345804626407,0.567329899352801
"4554at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0446918656676253,101,0.585979414462863,0.881959797006832
"4555at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0551975484520325,101,0.501133641366078,0.840308831505629
"4557at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0168602662182868,66,0.868759240293825,0.973308452789969
"455at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00871180622482194,61,0.934664025538891,0.987062061266244
"456at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0027007034622863,74,0.977604940816436,0.993802546513738
"4576at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0663507963246861,105,0.409483525497127,0.795811732588167
"4579at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0385742097076607,108,0.626652135985036,0.900443655773303
"4595at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00806337373885639,100,0.922112478000481,0.985434157139791
"4597at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0751191197556331,120,0.317569543689018,0.737320680078576
"4602at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.19226591727532,103,0.017945690263518,0.27782555896704
"4605at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.047840929097853,113,0.536994904357761,0.850701666194277
"4608at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0429201144634938,106,0.591875460304869,0.885486193274413
"4609at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.119914570790047,109,0.128684506118396,0.54971848209667
"4616at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.150188559200163,91,0.0826481092665568,0.46929752479184
"4621at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0581015180936564,99,0.483357684126774,0.831549858541017
"4623at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0675964468222832,101,0.410044248515335,0.796160803732401
"4624at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.122317322978851,121,0.102191759614023,0.506118719504784
"4625at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.122250941680118,116,0.109874306149057,0.522041407400547
"4627at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00321145952171664,90,0.970563569226545,0.990633673515112
"4630at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0625115768560558,66,0.540121886274976,0.851931381008597
"4631at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0615759176772048,103,0.448462115277959,0.810613912129352
"4633at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.173371455656948,96,0.0395040355167783,0.369688068062311
"4639at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.130826230804813,114,0.0899174341889358,0.483486699883824
"4645at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.138517785622121,71,0.158689257246655,0.58671307830041
"4649at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0863797051404566,106,0.280597036220268,0.716147014452802
"464at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.235439391132784,93,0.00594071796893,0.198404872638842
"4650at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0333316910968003,104,0.68009848371262,0.917111447008451
"4653at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.12752429040863,72,0.191215828768758,0.624319680929994
"4654at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0162244544814253,83,0.858044774208961,0.969997330623044
"4655at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0243515927543091,122,0.743869812267322,0.939410904652664
"4656at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0856118265380556,115,0.264985885928346,0.703462732587522
"4657at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0670047166046778,108,0.3981273372612,0.790514531368512
"4663at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00113701055388227,112,0.988346241240459,0.99679774808533
"4664at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.11619657554133,108,0.142836393741528,0.564458329912184
"4668at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0271378159641947,101,0.740844106230928,0.938394828789556
"4671at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.221783666731465,88,0.0117585978026738,0.240343119345748
"4674at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.112758505271623,111,0.149322512839276,0.57413440411469
"4677at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0889295609975781,96,0.290924432949418,0.723118859712773
"467at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0605117371122082,111,0.439043439667615,0.805647355568313
"4680at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0517376733509516,51,0.657236214111887,0.908175269417229
"4681at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.019666563505276,91,0.820221923334007,0.961426446838691
"4685at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00629940788348712,100,0.939113616444366,0.987267597591044
"4688at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.124266164686223,107,0.118838947129772,0.536683273564439
"4689at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0689348607918292,108,0.384677184742706,0.784600762004545
"468at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0625768439074341,87,0.479761314823077,0.831417268639367
"4690at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.109067720991166,108,0.169004166307967,0.597000034152796
"4692at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0144035465898094,113,0.85254617854034,0.969374864591107
"4698at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.222422270205257,81,0.0154518587503327,0.257243664177865
"46at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00365838555222095,89,0.966660137113492,0.990253555926243
"4707at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0265158692250961,114,0.731063165320108,0.934999924084559
"4709at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.190427453810841,117,0.0123757775208854,0.24278832209428
"4718at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.130973641436159,96,0.119851695734659,0.537100099218753
"4719at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0159905130427347,84,0.859218704372342,0.97018849328624
"4723at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0732959607771438,99,0.376581889272681,0.781531952089955
"4724at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0271645570763375,74,0.77767159901655,0.945035041095145
"4726at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0373460504161284,92,0.664307515249615,0.909691327802873
"4729at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.193365762657236,105,0.0162292674167199,0.262523535207639
"4731at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0921387815606195,98,0.268821013561096,0.705613270081591
"4735at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0652064132895741,104,0.419877325092858,0.80002469904104
"4739at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0709279526630842,89,0.417733147479954,0.798412573069491
"4740at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0866653362573075,92,0.313896086001863,0.736938371399341
"4742at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0975411544837025,108,0.218677031437674,0.653320241152416
"4744at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.120838935293565,87,0.172364310934351,0.599029119662896
"4746at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.163013386662015,119,0.0307961582620876,0.340200552134413
"4748at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.190771376618385,103,0.018857327489469,0.284478032852682
"4749at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0967261708053988,90,0.266379923342483,0.704424675748331
"4750at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.214609532385178,105,0.00763500327383683,0.218436021518105
"4752at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.102590658965545,100,0.213510127388634,0.648906111897239
"4753at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.068555707115789,70,0.488609514182097,0.835472341156338
"4760at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0911016124382122,118,0.229441081833117,0.6684354270613
"4764at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00657441934835087,118,0.93088706008797,0.986130329559927
"4768at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0668662668009187,90,0.442290654251925,0.807714974265101
"4776at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0614348500974461,103,0.449502374798143,0.811162793210546
